,lg,rest,depth,store_loc,store_status,rtv_loc,rtv_status
_0_16_17_3,4470,1530,4,1m5,EMPTY,,
_0_16_18_3,4470,1530,4,1m5,EMPTY,,
_0_16_19_3,4710,1290,4,1m0,EMPTY,,
_0_16_20_3,4765,1235,4,1m0,EMPTY,,
_0_16_21_3,4900,1100,4,1m0,EMPTY,,
_0_16_22_3,4955,1045,4,1m0,EMPTY,,
_0_16_23_3,5105,895,4,,,,
_0_16_24_3,5120,880,4,,,,
_0_16_25_3,5265,735,4,,,,
_0_16_26_3,5505,495,4,,,,
_0_16_27_3,5720,280,4,,,,
_0_16_28_3,5750,250,4,,,,
_0_16_29_3,5965,35,4,,,,
_0_17_18_3,4470,1530,4,1m5,EMPTY,,
_0_17_19_3,4710,1290,4,1m0,EMPTY,,
_0_17_20_3,4765,1235,4,1m0,EMPTY,,
_0_17_21_3,4900,1100,4,1m0,EMPTY,,
_0_17_22_3,4955,1045,4,1m0,EMPTY,,
_0_17_23_3,5105,895,4,,,,
_0_17_24_3,5120,880,4,,,,
_0_17_25_3,5265,735,4,,,,
_0_17_26_3,5505,495,4,,,,
_0_17_27_3,5720,280,4,,,,
_0_17_28_3,5750,250,4,,,,
_0_17_29_3,5965,35,4,,,,
_0_18_19_3,4710,1290,4,1m0,EMPTY,,
_0_18_20_3,4765,1235,4,1m0,EMPTY,,
_0_18_21_3,4900,1100,4,1m0,EMPTY,,
_0_18_22_3,4955,1045,4,1m0,EMPTY,,
_0_18_23_3,5105,895,4,,,,
_0_18_24_3,5120,880,4,,,,
_0_18_25_3,5265,735,4,,,,
_0_18_26_3,5505,495,4,,,,
_0_18_27_3,5720,280,4,,,,
_0_18_28_3,5750,250,4,,,,
_0_18_29_3,5965,35,4,,,,
_0_19_20_3,5005,995,4,,,,
_0_19_21_3,5140,860,4,,,,
_0_19_22_3,5195,805,4,,,,
_0_19_23_3,5345,655,4,,,,
_0_19_24_3,5360,640,4,,,,
_0_19_25_3,5505,495,4,,,,
_0_19_26_3,5745,255,4,,,,
_0_19_27_3,5960,40,4,,,,
_0_19_28_3,5990,10,4,,,,
_0_20_21_3,5195,805,4,,,,
_0_20_22_3,5250,750,4,,,,
_0_20_23_3,5400,600,4,,,,
_0_20_24_3,5415,585,4,,,,
_0_20_25_3,5560,440,4,,,,
_0_20_26_3,5800,200,4,,,,
_0_21_22_3,5385,615,4,,,,
_0_21_23_3,5535,465,4,,,,
_0_21_24_3,5550,450,4,,,,
_0_21_25_3,5695,305,4,,,,
_0_21_26_3,5935,65,4,,,,
_0_22_23_3,5590,410,4,,,,
_0_22_24_3,5605,395,4,,,,
_0_22_25_3,5750,250,4,,,,
_0_22_26_3,5990,10,4,,,,
_0_23_24_3,5755,245,4,,,,
_0_23_25_3,5900,100,4,,,,
_0_24_25_3,5915,85,4,,,,
_0_4_5_6,4180,1820,4,1m5,EMPTY,,
_0_4_5_7,4240,1760,4,1m5,EMPTY,,
_0_4_5_8,4250,1750,4,1m5,EMPTY,,
_0_4_5_9,4265,1735,4,1m5,EMPTY,,
_0_10_4_5,4265,1735,4,1m5,EMPTY,,
_0_11_4_5,4265,1735,4,1m5,EMPTY,,
_0_12_4_5,4265,1735,4,1m5,EMPTY,,
_0_13_4_5,4265,1735,4,1m5,EMPTY,,
_0_14_4_5,4265,1735,4,1m5,EMPTY,,
_0_15_4_5,4265,1735,4,1m5,EMPTY,,
_0_16_4_5,4265,1735,4,1m5,EMPTY,,
_0_17_4_5,4265,1735,4,1m5,EMPTY,,
_0_18_4_5,4265,1735,4,1m5,EMPTY,,
_0_19_4_5,4505,1495,4,1m0,EMPTY,,
_0_20_4_5,4560,1440,4,1m0,EMPTY,,
_0_21_4_5,4695,1305,4,1m0,EMPTY,,
_0_22_4_5,4750,1250,4,1m0,EMPTY,,
_0_23_4_5,4900,1100,4,1m0,EMPTY,,
_0_24_4_5,4915,1085,4,1m0,EMPTY,,
_0_25_4_5,5060,940,4,,,,
_0_26_4_5,5300,700,4,,,,
_0_27_4_5,5515,485,4,,,,
_0_28_4_5,5545,455,4,,,,
_0_29_4_5,5760,240,4,,,,
_0_30_4_5,5820,180,4,,,,
_0_31_4_5,5895,105,4,,,,
_0_4_6_7,4360,1640,4,1m5,EMPTY,,
_0_4_6_8,4370,1630,4,1m5,EMPTY,,
_0_4_6_9,4385,1615,4,1m5,EMPTY,,
_0_10_4_6,4385,1615,4,1m5,EMPTY,,
_0_11_4_6,4385,1615,4,1m5,EMPTY,,
_0_12_4_6,4385,1615,4,1m5,EMPTY,,
_0_13_4_6,4385,1615,4,1m5,EMPTY,,
_0_14_4_6,4385,1615,4,1m5,EMPTY,,
_0_15_4_6,4385,1615,4,1m5,EMPTY,,
_0_16_4_6,4385,1615,4,1m5,EMPTY,,
_0_17_4_6,4385,1615,4,1m5,EMPTY,,
_0_18_4_6,4385,1615,4,1m5,EMPTY,,
_0_19_4_6,4625,1375,4,1m0,EMPTY,,
_0_20_4_6,4680,1320,4,1m0,EMPTY,,
_0_21_4_6,4815,1185,4,1m0,EMPTY,,
_0_22_4_6,4870,1130,4,1m0,EMPTY,,
_0_23_4_6,5020,980,4,,,,
_0_24_4_6,5035,965,4,,,,
_0_25_4_6,5180,820,4,,,,
_0_26_4_6,5420,580,4,,,,
_0_27_4_6,5635,365,4,,,,
_0_28_4_6,5665,335,4,,,,
_0_29_4_6,5880,120,4,,,,
_0_30_4_6,5940,60,4,,,,
_0_4_7_8,4430,1570,4,1m5,EMPTY,,
_0_4_7_9,4445,1555,4,1m5,EMPTY,,
_0_10_4_7,4445,1555,4,1m5,EMPTY,,
_0_11_4_7,4445,1555,4,1m5,EMPTY,,
_0_12_4_7,4445,1555,4,1m5,EMPTY,,
_0_13_4_7,4445,1555,4,1m5,EMPTY,,
_0_14_4_7,4445,1555,4,1m5,EMPTY,,
_0_15_4_7,4445,1555,4,1m5,EMPTY,,
_0_16_4_7,4445,1555,4,1m5,EMPTY,,
_0_17_4_7,4445,1555,4,1m5,EMPTY,,
_0_18_4_7,4445,1555,4,1m5,EMPTY,,
_0_19_4_7,4685,1315,4,1m0,EMPTY,,
_0_20_4_7,4740,1260,4,1m0,EMPTY,,
_0_21_4_7,4875,1125,4,1m0,EMPTY,,
_0_22_4_7,4930,1070,4,1m0,EMPTY,,
_0_23_4_7,5080,920,4,,,,
_0_24_4_7,5095,905,4,,,,
_0_25_4_7,5240,760,4,,,,
_0_26_4_7,5480,520,4,,,,
_0_27_4_7,5695,305,4,,,,
_0_28_4_7,5725,275,4,,,,
_0_29_4_7,5940,60,4,,,,
_0_4_8_9,4455,1545,4,1m5,EMPTY,,
_0_10_4_8,4455,1545,4,1m5,EMPTY,,
_0_11_4_8,4455,1545,4,1m5,EMPTY,,
_0_12_4_8,4455,1545,4,1m5,EMPTY,,
_0_13_4_8,4455,1545,4,1m5,EMPTY,,
_0_14_4_8,4455,1545,4,1m5,EMPTY,,
_0_15_4_8,4455,1545,4,1m5,EMPTY,,
_0_16_4_8,4455,1545,4,1m5,EMPTY,,
_0_17_4_8,4455,1545,4,1m5,EMPTY,,
_0_18_4_8,4455,1545,4,1m5,EMPTY,,
_0_19_4_8,4695,1305,4,1m0,EMPTY,,
_0_20_4_8,4750,1250,4,1m0,EMPTY,,
_0_21_4_8,4885,1115,4,1m0,EMPTY,,
_0_22_4_8,4940,1060,4,1m0,EMPTY,,
_0_23_4_8,5090,910,4,,,,
_0_24_4_8,5105,895,4,,,,
_0_25_4_8,5250,750,4,,,,
_0_26_4_8,5490,510,4,,,,
_0_27_4_8,5705,295,4,,,,
_0_28_4_8,5735,265,4,,,,
_0_29_4_8,5950,50,4,,,,
_0_10_4_9,4470,1530,4,1m5,EMPTY,,
_0_11_4_9,4470,1530,4,1m5,EMPTY,,
_0_12_4_9,4470,1530,4,1m5,EMPTY,,
_0_13_4_9,4470,1530,4,1m5,EMPTY,,
_0_14_4_9,4470,1530,4,1m5,EMPTY,,
_0_15_4_9,4470,1530,4,1m5,EMPTY,,
_0_16_4_9,4470,1530,4,1m5,EMPTY,,
_0_17_4_9,4470,1530,4,1m5,EMPTY,,
_0_18_4_9,4470,1530,4,1m5,EMPTY,,
_0_19_4_9,4710,1290,4,1m0,EMPTY,,
_0_20_4_9,4765,1235,4,1m0,EMPTY,,
_0_21_4_9,4900,1100,4,1m0,EMPTY,,
_0_22_4_9,4955,1045,4,1m0,EMPTY,,
_0_23_4_9,5105,895,4,,,,
_0_24_4_9,5120,880,4,,,,
_0_25_4_9,5265,735,4,,,,
_0_26_4_9,5505,495,4,,,,
_0_27_4_9,5720,280,4,,,,
_0_28_4_9,5750,250,4,,,,
_0_29_4_9,5965,35,4,,,,
_0_10_11_4,4470,1530,4,1m5,EMPTY,,
_0_10_12_4,4470,1530,4,1m5,EMPTY,,
_0_10_13_4,4470,1530,4,1m5,EMPTY,,
_0_10_14_4,4470,1530,4,1m5,EMPTY,,
_0_10_15_4,4470,1530,4,1m5,EMPTY,,
_0_10_16_4,4470,1530,4,1m5,EMPTY,,
_0_10_17_4,4470,1530,4,1m5,EMPTY,,
_0_10_18_4,4470,1530,4,1m5,EMPTY,,
_0_10_19_4,4710,1290,4,1m0,EMPTY,,
_0_10_20_4,4765,1235,4,1m0,EMPTY,,
_0_10_21_4,4900,1100,4,1m0,EMPTY,,
_0_10_22_4,4955,1045,4,1m0,EMPTY,,
_0_10_23_4,5105,895,4,,,,
_0_10_24_4,5120,880,4,,,,
_0_10_25_4,5265,735,4,,,,
_0_10_26_4,5505,495,4,,,,
_0_10_27_4,5720,280,4,,,,
_0_10_28_4,5750,250,4,,,,
_0_10_29_4,5965,35,4,,,,
_0_11_12_4,4470,1530,4,1m5,EMPTY,,
_0_11_13_4,4470,1530,4,1m5,EMPTY,,
_0_11_14_4,4470,1530,4,1m5,EMPTY,,
_0_11_15_4,4470,1530,4,1m5,EMPTY,,
_0_11_16_4,4470,1530,4,1m5,EMPTY,,
_0_11_17_4,4470,1530,4,1m5,EMPTY,,
_0_11_18_4,4470,1530,4,1m5,EMPTY,,
_0_11_19_4,4710,1290,4,1m0,EMPTY,,
_0_11_20_4,4765,1235,4,1m0,EMPTY,,
_0_11_21_4,4900,1100,4,1m0,EMPTY,,
_0_11_22_4,4955,1045,4,1m0,EMPTY,,
_0_11_23_4,5105,895,4,,,,
_0_11_24_4,5120,880,4,,,,
_0_11_25_4,5265,735,4,,,,
_0_11_26_4,5505,495,4,,,,
_0_11_27_4,5720,280,4,,,,
_0_11_28_4,5750,250,4,,,,
_0_11_29_4,5965,35,4,,,,
_0_12_13_4,4470,1530,4,1m5,EMPTY,,
_0_12_14_4,4470,1530,4,1m5,EMPTY,,
_0_12_15_4,4470,1530,4,1m5,EMPTY,,
_0_12_16_4,4470,1530,4,1m5,EMPTY,,
_0_12_17_4,4470,1530,4,1m5,EMPTY,,
_0_12_18_4,4470,1530,4,1m5,EMPTY,,
_0_12_19_4,4710,1290,4,1m0,EMPTY,,
_0_12_20_4,4765,1235,4,1m0,EMPTY,,
_0_12_21_4,4900,1100,4,1m0,EMPTY,,
_0_12_22_4,4955,1045,4,1m0,EMPTY,,
_0_12_23_4,5105,895,4,,,,
_0_12_24_4,5120,880,4,,,,
_0_12_25_4,5265,735,4,,,,
_0_12_26_4,5505,495,4,,,,
_0_12_27_4,5720,280,4,,,,
_0_12_28_4,5750,250,4,,,,
_0_12_29_4,5965,35,4,,,,
_0_13_14_4,4470,1530,4,1m5,EMPTY,,
_0_13_15_4,4470,1530,4,1m5,EMPTY,,
_0_13_16_4,4470,1530,4,1m5,EMPTY,,
_0_13_17_4,4470,1530,4,1m5,EMPTY,,
_0_13_18_4,4470,1530,4,1m5,EMPTY,,
_0_13_19_4,4710,1290,4,1m0,EMPTY,,
_0_13_20_4,4765,1235,4,1m0,EMPTY,,
_0_13_21_4,4900,1100,4,1m0,EMPTY,,
_0_13_22_4,4955,1045,4,1m0,EMPTY,,
_0_13_23_4,5105,895,4,,,,
_0_13_24_4,5120,880,4,,,,
_0_13_25_4,5265,735,4,,,,
_0_13_26_4,5505,495,4,,,,
_0_13_27_4,5720,280,4,,,,
_0_13_28_4,5750,250,4,,,,
_0_13_29_4,5965,35,4,,,,
_0_14_15_4,4470,1530,4,1m5,EMPTY,,
_0_14_16_4,4470,1530,4,1m5,EMPTY,,
_0_14_17_4,4470,1530,4,1m5,EMPTY,,
_0_14_18_4,4470,1530,4,1m5,EMPTY,,
_0_14_19_4,4710,1290,4,1m0,EMPTY,,
_0_14_20_4,4765,1235,4,1m0,EMPTY,,
_0_14_21_4,4900,1100,4,1m0,EMPTY,,
_0_14_22_4,4955,1045,4,1m0,EMPTY,,
_0_14_23_4,5105,895,4,,,,
_0_14_24_4,5120,880,4,,,,
_0_14_25_4,5265,735,4,,,,
_0_14_26_4,5505,495,4,,,,
_0_14_27_4,5720,280,4,,,,
_0_14_28_4,5750,250,4,,,,
_0_14_29_4,5965,35,4,,,,
_0_15_16_4,4470,1530,4,1m5,EMPTY,,
_0_15_17_4,4470,1530,4,1m5,EMPTY,,
_0_15_18_4,4470,1530,4,1m5,EMPTY,,
_0_15_19_4,4710,1290,4,1m0,EMPTY,,
_0_15_20_4,4765,1235,4,1m0,EMPTY,,
_0_15_21_4,4900,1100,4,1m0,EMPTY,,
_0_15_22_4,4955,1045,4,1m0,EMPTY,,
_0_15_23_4,5105,895,4,,,,
_0_15_24_4,5120,880,4,,,,
_0_15_25_4,5265,735,4,,,,
_0_15_26_4,5505,495,4,,,,
_0_15_27_4,5720,280,4,,,,
_0_15_28_4,5750,250,4,,,,
_0_15_29_4,5965,35,4,,,,
_0_16_17_4,4470,1530,4,1m5,EMPTY,,
_0_16_18_4,4470,1530,4,1m5,EMPTY,,
_0_16_19_4,4710,1290,4,1m0,EMPTY,,
_0_16_20_4,4765,1235,4,1m0,EMPTY,,
_0_16_21_4,4900,1100,4,1m0,EMPTY,,
_0_16_22_4,4955,1045,4,1m0,EMPTY,,
_0_16_23_4,5105,895,4,,,,
_0_16_24_4,5120,880,4,,,,
_0_16_25_4,5265,735,4,,,,
_0_16_26_4,5505,495,4,,,,
_0_16_27_4,5720,280,4,,,,
_0_16_28_4,5750,250,4,,,,
_0_16_29_4,5965,35,4,,,,
_0_17_18_4,4470,1530,4,1m5,EMPTY,,
_0_17_19_4,4710,1290,4,1m0,EMPTY,,
_0_17_20_4,4765,1235,4,1m0,EMPTY,,
_0_17_21_4,4900,1100,4,1m0,EMPTY,,
_0_17_22_4,4955,1045,4,1m0,EMPTY,,
_0_17_23_4,5105,895,4,,,,
_0_17_24_4,5120,880,4,,,,
_0_17_25_4,5265,735,4,,,,
_0_17_26_4,5505,495,4,,,,
_0_17_27_4,5720,280,4,,,,
_0_17_28_4,5750,250,4,,,,
_0_17_29_4,5965,35,4,,,,
_0_18_19_4,4710,1290,4,1m0,EMPTY,,
_0_18_20_4,4765,1235,4,1m0,EMPTY,,
_0_18_21_4,4900,1100,4,1m0,EMPTY,,
_0_18_22_4,4955,1045,4,1m0,EMPTY,,
_0_18_23_4,5105,895,4,,,,
_0_18_24_4,5120,880,4,,,,
_0_18_25_4,5265,735,4,,,,
_0_18_26_4,5505,495,4,,,,
_0_18_27_4,5720,280,4,,,,
_0_18_28_4,5750,250,4,,,,
_0_18_29_4,5965,35,4,,,,
_0_19_20_4,5005,995,4,,,,
_0_19_21_4,5140,860,4,,,,
_0_19_22_4,5195,805,4,,,,
_0_19_23_4,5345,655,4,,,,
_0_19_24_4,5360,640,4,,,,
_0_19_25_4,5505,495,4,,,,
_0_19_26_4,5745,255,4,,,,
_0_19_27_4,5960,40,4,,,,
_0_19_28_4,5990,10,4,,,,
_0_20_21_4,5195,805,4,,,,
_0_20_22_4,5250,750,4,,,,
_0_20_23_4,5400,600,4,,,,
_0_20_24_4,5415,585,4,,,,
_0_20_25_4,5560,440,4,,,,
_0_20_26_4,5800,200,4,,,,
_0_21_22_4,5385,615,4,,,,
_0_21_23_4,5535,465,4,,,,
_0_21_24_4,5550,450,4,,,,
_0_21_25_4,5695,305,4,,,,
_0_21_26_4,5935,65,4,,,,
_0_22_23_4,5590,410,4,,,,
_0_22_24_4,5605,395,4,,,,
_0_22_25_4,5750,250,4,,,,
_0_22_26_4,5990,10,4,,,,
_0_23_24_4,5755,245,4,,,,
_0_23_25_4,5900,100,4,,,,
_0_24_25_4,5915,85,4,,,,
_0_5_6_7,4415,1585,4,1m5,EMPTY,,
_0_5_6_8,4425,1575,4,1m5,EMPTY,,
_0_5_6_9,4440,1560,4,1m5,EMPTY,,
_0_10_5_6,4440,1560,4,1m5,EMPTY,,
_0_11_5_6,4440,1560,4,1m5,EMPTY,,
_0_12_5_6,4440,1560,4,1m5,EMPTY,,
_0_13_5_6,4440,1560,4,1m5,EMPTY,,
_0_14_5_6,4440,1560,4,1m5,EMPTY,,
_0_15_5_6,4440,1560,4,1m5,EMPTY,,
_0_16_5_6,4440,1560,4,1m5,EMPTY,,
_0_17_5_6,4440,1560,4,1m5,EMPTY,,
_0_18_5_6,4440,1560,4,1m5,EMPTY,,
_0_19_5_6,4680,1320,4,1m0,EMPTY,,
_0_20_5_6,4735,1265,4,1m0,EMPTY,,
_0_21_5_6,4870,1130,4,1m0,EMPTY,,
_0_22_5_6,4925,1075,4,1m0,EMPTY,,
_0_23_5_6,5075,925,4,,,,
_0_24_5_6,5090,910,4,,,,
_0_25_5_6,5235,765,4,,,,
_0_26_5_6,5475,525,4,,,,
_0_27_5_6,5690,310,4,,,,
_0_28_5_6,5720,280,4,,,,
_0_29_5_6,5935,65,4,,,,
_0_30_5_6,5995,5,4,,,,
_0_5_7_8,4485,1515,4,1m5,EMPTY,,
_0_5_7_9,4500,1500,4,1m5,EMPTY,,
_0_10_5_7,4500,1500,4,1m5,EMPTY,,
_0_11_5_7,4500,1500,4,1m5,EMPTY,,
_0_12_5_7,4500,1500,4,1m5,EMPTY,,
_0_13_5_7,4500,1500,4,1m5,EMPTY,,
_0_14_5_7,4500,1500,4,1m5,EMPTY,,
_0_15_5_7,4500,1500,4,1m5,EMPTY,,
_0_16_5_7,4500,1500,4,1m5,EMPTY,,
_0_17_5_7,4500,1500,4,1m5,EMPTY,,
_0_18_5_7,4500,1500,4,1m5,EMPTY,,
_0_19_5_7,4740,1260,4,1m0,EMPTY,,
_0_20_5_7,4795,1205,4,1m0,EMPTY,,
_0_21_5_7,4930,1070,4,1m0,EMPTY,,
_0_22_5_7,4985,1015,4,1m0,EMPTY,,
_0_23_5_7,5135,865,4,,,,
_0_24_5_7,5150,850,4,,,,
_0_25_5_7,5295,705,4,,,,
_0_26_5_7,5535,465,4,,,,
_0_27_5_7,5750,250,4,,,,
_0_28_5_7,5780,220,4,,,,
_0_29_5_7,5995,5,4,,,,
_0_5_8_9,4510,1490,4,1m0,EMPTY,,
_0_10_5_8,4510,1490,4,1m0,EMPTY,,
_0_11_5_8,4510,1490,4,1m0,EMPTY,,
_0_12_5_8,4510,1490,4,1m0,EMPTY,,
_0_13_5_8,4510,1490,4,1m0,EMPTY,,
_0_14_5_8,4510,1490,4,1m0,EMPTY,,
_0_15_5_8,4510,1490,4,1m0,EMPTY,,
_0_16_5_8,4510,1490,4,1m0,EMPTY,,
_0_17_5_8,4510,1490,4,1m0,EMPTY,,
_0_18_5_8,4510,1490,4,1m0,EMPTY,,
_0_19_5_8,4750,1250,4,1m0,EMPTY,,
_0_20_5_8,4805,1195,4,1m0,EMPTY,,
_0_21_5_8,4940,1060,4,1m0,EMPTY,,
_0_22_5_8,4995,1005,4,1m0,EMPTY,,
_0_23_5_8,5145,855,4,,,,
_0_24_5_8,5160,840,4,,,,
_0_25_5_8,5305,695,4,,,,
_0_26_5_8,5545,455,4,,,,
_0_27_5_8,5760,240,4,,,,
_0_28_5_8,5790,210,4,,,,
_0_10_5_9,4525,1475,4,1m0,EMPTY,,
_0_11_5_9,4525,1475,4,1m0,EMPTY,,
_0_12_5_9,4525,1475,4,1m0,EMPTY,,
_0_13_5_9,4525,1475,4,1m0,EMPTY,,
_0_14_5_9,4525,1475,4,1m0,EMPTY,,
_0_15_5_9,4525,1475,4,1m0,EMPTY,,
_0_16_5_9,4525,1475,4,1m0,EMPTY,,
_0_17_5_9,4525,1475,4,1m0,EMPTY,,
_0_18_5_9,4525,1475,4,1m0,EMPTY,,
_0_19_5_9,4765,1235,4,1m0,EMPTY,,
_0_20_5_9,4820,1180,4,1m0,EMPTY,,
_0_21_5_9,4955,1045,4,1m0,EMPTY,,
_0_22_5_9,5010,990,4,,,,
_0_23_5_9,5160,840,4,,,,
_0_24_5_9,5175,825,4,,,,
_0_25_5_9,5320,680,4,,,,
_0_26_5_9,5560,440,4,,,,
_0_27_5_9,5775,225,4,,,,
_0_28_5_9,5805,195,4,,,,
_0_10_11_5,4525,1475,4,1m0,EMPTY,,
_0_10_12_5,4525,1475,4,1m0,EMPTY,,
_0_10_13_5,4525,1475,4,1m0,EMPTY,,
_0_10_14_5,4525,1475,4,1m0,EMPTY,,
_0_10_15_5,4525,1475,4,1m0,EMPTY,,
_0_10_16_5,4525,1475,4,1m0,EMPTY,,
_0_10_17_5,4525,1475,4,1m0,EMPTY,,
_0_10_18_5,4525,1475,4,1m0,EMPTY,,
_0_10_19_5,4765,1235,4,1m0,EMPTY,,
_0_10_20_5,4820,1180,4,1m0,EMPTY,,
_0_10_21_5,4955,1045,4,1m0,EMPTY,,
_0_10_22_5,5010,990,4,,,,
_0_10_23_5,5160,840,4,,,,
_0_10_24_5,5175,825,4,,,,
_0_10_25_5,5320,680,4,,,,
_0_10_26_5,5560,440,4,,,,
_0_10_27_5,5775,225,4,,,,
_0_10_28_5,5805,195,4,,,,
_0_11_12_5,4525,1475,4,1m0,EMPTY,,
_0_11_13_5,4525,1475,4,1m0,EMPTY,,
_0_11_14_5,4525,1475,4,1m0,EMPTY,,
_0_11_15_5,4525,1475,4,1m0,EMPTY,,
_0_11_16_5,4525,1475,4,1m0,EMPTY,,
_0_11_17_5,4525,1475,4,1m0,EMPTY,,
_0_11_18_5,4525,1475,4,1m0,EMPTY,,
_0_11_19_5,4765,1235,4,1m0,EMPTY,,
_0_11_20_5,4820,1180,4,1m0,EMPTY,,
_0_11_21_5,4955,1045,4,1m0,EMPTY,,
_0_11_22_5,5010,990,4,,,,
_0_11_23_5,5160,840,4,,,,
_0_11_24_5,5175,825,4,,,,
_0_11_25_5,5320,680,4,,,,
_0_11_26_5,5560,440,4,,,,
_0_11_27_5,5775,225,4,,,,
_0_11_28_5,5805,195,4,,,,
_0_12_13_5,4525,1475,4,1m0,EMPTY,,
_0_12_14_5,4525,1475,4,1m0,EMPTY,,
_0_12_15_5,4525,1475,4,1m0,EMPTY,,
_0_12_16_5,4525,1475,4,1m0,EMPTY,,
_0_12_17_5,4525,1475,4,1m0,EMPTY,,
_0_12_18_5,4525,1475,4,1m0,EMPTY,,
_0_12_19_5,4765,1235,4,1m0,EMPTY,,
_0_12_20_5,4820,1180,4,1m0,EMPTY,,
_0_12_21_5,4955,1045,4,1m0,EMPTY,,
_0_12_22_5,5010,990,4,,,,
_0_12_23_5,5160,840,4,,,,
_0_12_24_5,5175,825,4,,,,
_0_12_25_5,5320,680,4,,,,
_0_12_26_5,5560,440,4,,,,
_0_12_27_5,5775,225,4,,,,
_0_12_28_5,5805,195,4,,,,
_0_13_14_5,4525,1475,4,1m0,EMPTY,,
_0_13_15_5,4525,1475,4,1m0,EMPTY,,
_0_13_16_5,4525,1475,4,1m0,EMPTY,,
_0_13_17_5,4525,1475,4,1m0,EMPTY,,
_0_13_18_5,4525,1475,4,1m0,EMPTY,,
_0_13_19_5,4765,1235,4,1m0,EMPTY,,
_0_13_20_5,4820,1180,4,1m0,EMPTY,,
_0_13_21_5,4955,1045,4,1m0,EMPTY,,
_0_13_22_5,5010,990,4,,,,
_0_13_23_5,5160,840,4,,,,
_0_13_24_5,5175,825,4,,,,
_0_13_25_5,5320,680,4,,,,
_0_13_26_5,5560,440,4,,,,
_0_13_27_5,5775,225,4,,,,
_0_13_28_5,5805,195,4,,,,
_0_14_15_5,4525,1475,4,1m0,EMPTY,,
_0_14_16_5,4525,1475,4,1m0,EMPTY,,
_0_14_17_5,4525,1475,4,1m0,EMPTY,,
_0_14_18_5,4525,1475,4,1m0,EMPTY,,
_0_14_19_5,4765,1235,4,1m0,EMPTY,,
_0_14_20_5,4820,1180,4,1m0,EMPTY,,
_0_14_21_5,4955,1045,4,1m0,EMPTY,,
_0_14_22_5,5010,990,4,,,,
_0_14_23_5,5160,840,4,,,,
_0_14_24_5,5175,825,4,,,,
_0_14_25_5,5320,680,4,,,,
_0_14_26_5,5560,440,4,,,,
_0_14_27_5,5775,225,4,,,,
_0_14_28_5,5805,195,4,,,,
_0_15_16_5,4525,1475,4,1m0,EMPTY,,
_0_15_17_5,4525,1475,4,1m0,EMPTY,,
_0_15_18_5,4525,1475,4,1m0,EMPTY,,
_0_15_19_5,4765,1235,4,1m0,EMPTY,,
_0_15_20_5,4820,1180,4,1m0,EMPTY,,
_0_15_21_5,4955,1045,4,1m0,EMPTY,,
_0_15_22_5,5010,990,4,,,,
_0_15_23_5,5160,840,4,,,,
_0_15_24_5,5175,825,4,,,,
_0_15_25_5,5320,680,4,,,,
_0_15_26_5,5560,440,4,,,,
_0_15_27_5,5775,225,4,,,,
_0_15_28_5,5805,195,4,,,,
_0_16_17_5,4525,1475,4,1m0,EMPTY,,
_0_16_18_5,4525,1475,4,1m0,EMPTY,,
_0_16_19_5,4765,1235,4,1m0,EMPTY,,
_0_16_20_5,4820,1180,4,1m0,EMPTY,,
_0_16_21_5,4955,1045,4,1m0,EMPTY,,
_0_16_22_5,5010,990,4,,,,
_0_16_23_5,5160,840,4,,,,
_0_16_24_5,5175,825,4,,,,
_0_16_25_5,5320,680,4,,,,
_0_16_26_5,5560,440,4,,,,
_0_16_27_5,5775,225,4,,,,
_0_16_28_5,5805,195,4,,,,
_0_17_18_5,4525,1475,4,1m0,EMPTY,,
_0_17_19_5,4765,1235,4,1m0,EMPTY,,
_0_17_20_5,4820,1180,4,1m0,EMPTY,,
_0_17_21_5,4955,1045,4,1m0,EMPTY,,
_0_17_22_5,5010,990,4,,,,
_0_17_23_5,5160,840,4,,,,
_0_17_24_5,5175,825,4,,,,
_0_17_25_5,5320,680,4,,,,
_0_17_26_5,5560,440,4,,,,
_0_17_27_5,5775,225,4,,,,
_0_17_28_5,5805,195,4,,,,
_0_18_19_5,4765,1235,4,1m0,EMPTY,,
_0_18_20_5,4820,1180,4,1m0,EMPTY,,
_0_18_21_5,4955,1045,4,1m0,EMPTY,,
_0_18_22_5,5010,990,4,,,,
_0_18_23_5,5160,840,4,,,,
_0_18_24_5,5175,825,4,,,,
_0_18_25_5,5320,680,4,,,,
_0_18_26_5,5560,440,4,,,,
_0_18_27_5,5775,225,4,,,,
_0_18_28_5,5805,195,4,,,,
_0_19_20_5,5060,940,4,,,,
_0_19_21_5,5195,805,4,,,,
_0_19_22_5,5250,750,4,,,,
_0_19_23_5,5400,600,4,,,,
_0_19_24_5,5415,585,4,,,,
_0_19_25_5,5560,440,4,,,,
_0_19_26_5,5800,200,4,,,,
_0_20_21_5,5250,750,4,,,,
_0_20_22_5,5305,695,4,,,,
_0_20_23_5,5455,545,4,,,,
_0_20_24_5,5470,530,4,,,,
_0_20_25_5,5615,385,4,,,,
_0_20_26_5,5855,145,4,,,,
_0_21_22_5,5440,560,4,,,,
_0_21_23_5,5590,410,4,,,,
_0_21_24_5,5605,395,4,,,,
_0_21_25_5,5750,250,4,,,,
_0_21_26_5,5990,10,4,,,,
_0_22_23_5,5645,355,4,,,,
_0_22_24_5,5660,340,4,,,,
_0_22_25_5,5805,195,4,,,,
